TrapID,Habitat,Trap_Type,Sampling_Dates,Start_Date,End_Date,Sampling_Duration,Sampling_Session,Month,Week_of_Year,End_Day_of_the_Year,Order,Family,Lowest_Det,Count,Quad_Veg_Cover,Quad_Native_Veg_Cover,Quad_Non-Native_Veg_Cover,NQ_Native_Veg_Cover,NQ_Non-Native_Veg_Cover,Quad_Grass_Cover,Quad_Native_Grass_Cover,Quad_Non-Native_Grass_Cover,NQ_Non-Native_Grass,Quad_Herbaceous_Cover,Quad_Native_Herb_Cover,Quad_Non-Native_Herb_Cover,NQ_Native_Herb,NQ_Non-Native_Herb,Quad_Shrub_Cover_Native,NQ_Shrub_Cover_Native,NQ_Tree_Cover_Native,Moss_Cover,Bare_Ground,Thatch_Cover,Thatch_Depth_cm,Quad_Veg_Height_cm,Min_pH,Max_pH,Avg_pH,Min_Soil_Max_Salinity,Avg_Soil_Max_Salinity,Max_Soil_Max_Salinity,Min_Soil_Max_CaCO3,Avg_Soil_Max_CaCO3,Max_Soil_Max_CaCO3,Quad_Number_of_Spp,NQ_Number_of_Spp,Quad_Native_Spp,NQ_Native_Spp,Quad_Non-Native_Spp,NQ_Non-Native_Spp,Quad_Unknown_Spp_eg_Moss,NQ_Unknown_Spp_eg_Moss,Quad_Native_Grass_Spp,Quad_Non-Native_Grass_Spp,NQ_Non-Native_Grass_Spp,Quad_Native_Herb_Spp,NQ_Native_Herb_Spp,Quad_Non-Native_Herb_Spp,NQ_Non-Native_Herb_Spp,Quad_Native_Shrub_Spp,NQ_Native_Shrub_Spp,NQ_Tree_Spp,Quad_Dominant_Species_Name,Quad_Dominant_Species_Type,NQ_Dominant_Species_Name,NQ_Dominant_Species_Type
FG-PIT-01,Non-native Fennel,PIT,"May 16-19, 2016",2016-05-16,2016-05-19,3,Spring 2,May,21,140,Isopoda,Porcellionidae,Porcellio,0,98.3,0,98.3,0,12,76.7,0,76.7,12,21.7,0,21.7,0,0,0,0,0,0,3,10,2.1,28.4,4.7,8,6.4,1,12.1,63,0,4.1,8,6,2,0,0,6,2,0,0,0,1,2,0,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-PIT-01,Non-native Fennel,PIT,"May 16-19, 2016",2016-05-16,2016-05-19,3,Spring 2,May,21,140,Dermaptera,Forficulidae,Forficulidae,0,98.3,0,98.3,0,12,76.7,0,76.7,12,21.7,0,21.7,0,0,0,0,0,0,3,10,2.1,28.4,4.7,8,6.4,1,12.1,63,0,4.1,8,6,2,0,0,6,2,0,0,0,1,2,0,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-PIT-01,Non-native Fennel,PIT,"May 16-19, 2016",2016-05-16,2016-05-19,3,Spring 2,May,21,140,Isopoda,Armadillidiidae,Armadillidium,4,98.3,0,98.3,0,12,76.7,0,76.7,12,21.7,0,21.7,0,0,0,0,0,0,3,10,2.1,28.4,4.7,8,6.4,1,12.1,63,0,4.1,8,6,2,0,0,6,2,0,0,0,1,2,0,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Archaeognatha,Machilidae,Machilidae,124,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Collembola,Bourletiellidae,Bourletiellidae,200,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Collembola,Entomobryidae,Entomobryidae,109,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Dermaptera,Forficulidae,Forficulidae,9,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Isopoda,Armadillidiidae,Armadillidium,18,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Isopoda,Porcellionidae,Porcellio,8,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"April 25-28, 2016",2016-04-25,2016-04-28,3,Spring 1,April,18,119,Collembola,Isotomidae,Isotomidae,0,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Archaeognatha,Machilidae,Machilidae,3,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Collembola,Entomobryidae,Entomobryidae,2,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Collembola,Isotomidae,Isotomidae,1,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Isopoda,Armadillidiidae,Armadillidium,1,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Isopoda,Porcellionidae,Porcellio,0,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Collembola,Bourletiellidae,Bourletiellidae,0,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-PIT-03,Non-native Fennel,PIT,"July 25-28, 2016",2016-07-25,2016-07-28,3,Summer,July,31,210,Dermaptera,Forficulidae,Forficulidae,0,93.3,27.7,65.7,0,0,49,0,49,0,27.7,11,16.7,0,0,16.7,0,0,0,5.3,8,0.5,56.5,4.9,8.2,6.5,1,11.5,63,0,4.6,28,12,0,2,0,10,0,0,0,0,5,0,1,0,5,0,1,0,0, Bromus diandrus , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Archaeognatha,Machilidae,Machilidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Collembola,Entomobryidae,Entomobryidae,1,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Collembola,Isotomidae,Isotomidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Isopoda,Armadillidiidae,Armadillidium,4,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Isopoda,Porcellionidae,Porcellio,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Collembola,Bourletiellidae,Bourletiellidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"June 30-July1, 2016",2016-06-03,2016-07-01,1,Summer,June,23,183,Dermaptera,Forficulidae,Forficulidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Archaeognatha,Machilidae,Machilidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Collembola,Bourletiellidae,Bourletiellidae,10,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Collembola,Entomobryidae,Entomobryidae,15,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Dermaptera,Forficulidae,Forficulidae,1,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Isopoda,Armadillidiidae,Armadillidium,2,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Isopoda,Porcellionidae,Porcellio,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"March 31-April 1, 2016",2016-03-31,2016-04-01,1,Spring 1,April,14,92,Collembola,Isotomidae,Isotomidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Archaeognatha,Machilidae,Machilidae,2,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Collembola,Bourletiellidae,Bourletiellidae,127,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Collembola,Entomobryidae,Entomobryidae,51,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Isopoda,Armadillidiidae,Armadillidium,1,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Collembola,Isotomidae,Isotomidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Isopoda,Porcellionidae,Porcellio,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-01,Non-native Fennel,YPT,"May 17-18, 2016",2016-05-17,2016-05-18,1,Spring 2,May,21,139,Dermaptera,Forficulidae,Forficulidae,0,97.3,0.3,97,0,0,55,0,55,0,42.3,0.3,42,0,0,0,0,0,0,5.3,15.7,3.8,43,4.7,8.1,6.4,1,14.7,63,0,4.2,8,7,0,1,0,6,0,0,0,0,1,0,1,0,5,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Archaeognatha,Machilidae,Machilidae,0,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Collembola,Bourletiellidae,Bourletiellidae,236,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Collembola,Entomobryidae,Entomobryidae,32,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Dermaptera,Forficulidae,Forficulidae,3,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Isopoda,Armadillidiidae,Armadillidium,1,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Isopoda,Porcellionidae,Porcellio,1,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 25-26, 2016",2016-04-25,2016-04-26,1,Spring 2,April,18,117,Collembola,Isotomidae,Isotomidae,0,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Archaeognatha,Machilidae,Machilidae,0,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Bourletiellidae,Bourletiellidae,15,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Entomobryidae,Entomobryidae,26,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Dermaptera,Forficulidae,Forficulidae,1,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Isopoda,Armadillidiidae,Armadillidium,2,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Isopoda,Porcellionidae,Porcellio,1,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",2016-04-06,2016-04-07,1,Spring 1,April,15,98,Collembola,Isotomidae,Isotomidae,0,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"July 14-15, 2016",2016-07-14,2016-07-15,1,Summer,July,29,197,Archaeognatha,Machilidae,Machilidae,33,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"July 14-15, 2016",2016-07-14,2016-07-15,1,Summer,July,29,197,Collembola,Entomobryidae,Entomobryidae,14,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
FG-YPT-02,Non-native Fennel,YPT,"July 14-15, 2016",2016-07-14,2016-07-15,1,Summer,July,29,197,Isopoda,Porcellionidae,Porcellio,0,65.3,2,63.3,0,0,51.7,0,51.7,0,13.7,2,11.7,0,0,0,0,0,0,13,24,1.3,30.7,4.8,8,6.4,1,12.4,63,0,3.1,8,12,0,2,0,10,0,0,0,0,4,0,2,0,6,0,0,0,0, Brachypodium distachyon , Non-Native Invasive Annual Grass ,0,0
